poem,all,coherent,grammatical,melodious,moved,real,rhyming,readable,comprehensible,intense,liking
"a smoky rock had hung so sternly low<br>and silent, on this towering vale below<br>the forest in track on the natal shore<br>his accents fell, an angel was before",-0.2642262279987335,-0.254515677690506,-0.24574996531009674,-0.25794243812561035,-0.2489372044801712,-0.26825374364852905,-0.2468235343694687,-0.24965804815292358,-0.25143906474113464,-0.26613521575927734,-0.2633303999900818
"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with allrespect, as he ne'er unworthy are of praise <br>‘ tiske the modest and sun",-0.26422736048698425,-0.2545085549354553,-0.2457863837480545,-0.25797078013420105,-0.248969167470932,-0.26829802989959717,-0.24682705104351044,-0.2496570348739624,-0.25144267082214355,-0.26618558168411255,-0.2633664011955261
"but i advise against resistance. we,<br>the chosen ones of heaven must have kiss.<br>the children must obey and never see,<br>remember nothing. only heaven knows.<br>remember only that, remember. we,<br>however many people suffer blows,<br>believe that only heaven judges me.<br>remember also that the very fact,<br>whoever judges, judges, judges) act.",-0.2642251253128052,-0.25450947880744934,-0.24578525125980377,-0.2579602897167206,-0.2489648163318634,-0.2682819068431854,-0.24681657552719116,-0.2496456354856491,-0.25145235657691956,-0.26617392897605896,-0.263358473777771
"references : masson 's life and times of john milton ; milton<br>( classical writers ) , by stopford brooke ; milton ( english men of<br>letters ) , by mark pattison ; macaulay 's essay on milton ; de quincey ,<br>milton vs. southey and landor ; coleridge 's literary remains ;<br>johnson 's lives of the poets ; hazlitt 's english poets .",-0.2642276883125305,-0.25452500581741333,-0.24580685794353485,-0.25804656744003296,-0.24896232783794403,-0.2683122158050537,-0.24679125845432281,-0.24965018033981323,-0.2514311671257019,-0.26620978116989136,-0.26342082023620605
"you cannot see exactly what is there.<br>however you do notice that each spark,<br>however feeble is, continues where,<br>before or shortly after, something strong,<br>substantial happened, something that could hurt,<br>destroy or take possession. also) long,<br>protracted thunder, something so alert,<br>so on the point of tears with pain. the rain,<br>perhaps the river water pouring pain.",-0.26422494649887085,-0.25448301434516907,-0.24578337371349335,-0.25795838236808777,-0.248956561088562,-0.2682840824127197,-0.24681046605110168,-0.24963811039924622,-0.25143882632255554,-0.26616641879081726,-0.2633509039878845
"for very many famous holy days, <br>and early morning public holiday ! <br>we may not even public holidays ! <br>i know about another martyrs day. <br><br>what else is there expecting me to swap, <br>with only one exclusive interview. <br>he sits upon an open corner shop ! <br>the other side of seventh avenue.",-0.2642242908477783,-0.254507839679718,-0.24576568603515625,-0.25798001885414124,-0.24896351993083954,-0.2682904899120331,-0.2468239814043045,-0.24967077374458313,-0.2514406144618988,-0.2661786377429962,-0.26335182785987854
"where will-o ’ - the-wisps and glow-worms shine ,<br>in bulrush and in brake ;<br>where waving mosses shroud the pine ,<br>and the cedar grows , and the poisonous vine<br>is spotted like the snake ;",-0.26422640681266785,-0.2544788122177124,-0.2457529902458191,-0.25795185565948486,-0.24893948435783386,-0.26826682686805725,-0.24677763879299164,-0.24962003529071808,-0.2514406442642212,-0.26617395877838135,-0.26334673166275024
"the castle of our desire vult, and we desire <br>we should a drink, as full, as dry, and as indeed <br>we cannot touch the tables, as indeed they are <br>the stay of queens above, and list to adventures of men <br>with flowing water and a listless store",-0.2642262876033783,-0.25449061393737793,-0.24575668573379517,-0.2579631507396698,-0.24896474182605743,-0.2682952880859375,-0.2468212991952896,-0.24963811039924622,-0.25143519043922424,-0.2661784291267395,-0.26336905360221863
"and they live by nature 's lord 's their own <br>nor know the though stretched of too short to fall <br>not blind therewith the herd for their pow'r <br>at twelve o'clock , to find them all",-0.2642260789871216,-0.25448256731033325,-0.24576759338378906,-0.25796446204185486,-0.24894943833351135,-0.26828116178512573,-0.2467954009771347,-0.24965348839759827,-0.2514389157295227,-0.2661626636981964,-0.26336193084716797
"the world was in its day of peril dark and glorious <br>wontian, marsepulchral, helen we were sons <br>in the lone sky and in the aisles stretch of dreams <br>but when the shades of death did not set <br>her eyes were dazzled,",-0.26422616839408875,-0.2545023262500763,-0.245763897895813,-0.25796669721603394,-0.24896016716957092,-0.26830142736434937,-0.24681103229522705,-0.24965856969356537,-0.2514476776123047,-0.2661781311035156,-0.2633598744869232
"before i finish speaking. even now,<br>without intending to offend you though,<br>behold in this your little chamber how,<br>without intent of evil, i have laid,<br>before yourself, upon the window- pane,<br>before my vision reaches that of shade,<br>the curtains of the darkness which is pain.<br>and truly, i believe that after all,<br>whatever evil follows this i call.",-0.26422494649887085,-0.2544970214366913,-0.24576164782047272,-0.25795453786849976,-0.24895088374614716,-0.26827526092529297,-0.24679723381996155,-0.2496299147605896,-0.2514341175556183,-0.2661787271499634,-0.2633541524410248
"i 've ah , tis yet true reason brings at me <br>“ man man 's look , or else ! myself to thee <br>as ruth and love , beyond the evil lie <br>is then , then spirit meant these heavenly flame",-0.26422715187072754,-0.25449490547180176,-0.24576051533222198,-0.2579509913921356,-0.24894289672374725,-0.268283486366272,-0.2468150109052658,-0.24964983761310577,-0.25144124031066895,-0.26616090536117554,-0.26336395740509033
"still nearer , and our europe doth desire <br>in this pure tempest shall his cares impart <br>oh , mourn what truth good rapture brings divine <br>with me to see their god is fearfully",-0.2642267048358917,-0.25450599193573,-0.2457587569952011,-0.25798237323760986,-0.24895168840885162,-0.2682769298553467,-0.24680787324905396,-0.24965092539787292,-0.25144609808921814,-0.2661893963813782,-0.2633473873138428
"there is not every thing, or jar for day<br>it is a matter, that it doth not see<br>so need of all men's matters that will be<br>and all the world was always on the way",-0.26422592997550964,-0.2544938027858734,-0.24576662480831146,-0.2579723000526428,-0.2489689737558365,-0.26829010248184204,-0.2467820942401886,-0.24965181946754456,-0.25143963098526,-0.2661779224872589,-0.26335176825523376
"the locust harsh , that sharply saws<br>the silence of the summer noon ;<br>the katydid that thinly draws<br>its fine file o'er the bars of moon ;<br>and grasshopper that drills each pause :",-0.26422569155693054,-0.2545236349105835,-0.24577759206295013,-0.25796443223953247,-0.248955637216568,-0.26827308535575867,-0.24679453670978546,-0.249638170003891,-0.25144460797309875,-0.26616281270980835,-0.263356477022171
"like what was such as yet a man was dead<br>but none knew not but wonder at the day<br>till he had set before him, as he fled<br>and threw him forth, and gathered it away",-0.2642269730567932,-0.2544867992401123,-0.24576541781425476,-0.25794926285743713,-0.24894669651985168,-0.26829636096954346,-0.24678410589694977,-0.24964503943920135,-0.2514452338218689,-0.266165554523468,-0.26333850622177124
"she only really wanna marry carrie. <br>a roger joe or maybe jimmy gordon, <br>my uncle michael bobby gary betty ! <br>ah mickey betty billy jackie lauren. <br><br>oh buddy joey you remember terry ! <br>we never ever thought about rebecca, <br>i guess i really love maria peggy ! <br>her sister calling santa sarah stella.",-0.26422691345214844,-0.25451481342315674,-0.24574989080429077,-0.2579888701438904,-0.24896496534347534,-0.2682915925979614,-0.2468702644109726,-0.2496497631072998,-0.2514403164386749,-0.2662021815776825,-0.2633522152900696
"except for music. music was the one,<br>alone. and only one, because it spring,<br>unlike the other things which needed sun,<br>and water, rivers for their sources; they,<br>however needed these conditions. spring,<br>however, only ever happened- way.<br>i never wanted sunshine, always) sing,<br>whatever happened. even if the sun,<br>whatever sun you listened to was- one.",-0.26422518491744995,-0.2545051872730255,-0.2457701563835144,-0.2579575479030609,-0.2489650398492813,-0.26828619837760925,-0.24681547284126282,-0.24965037405490875,-0.2514358460903168,-0.2661639153957367,-0.26335465908050537
"i do not ask for me a thing , <br>and i 'll be a boy , as i am here , <br>and i am weary , and my heart and soul , <br>i will not go .",-0.26422545313835144,-0.25448697805404663,-0.2457534223794937,-0.25795117020606995,-0.24892055988311768,-0.26827651262283325,-0.24678421020507812,-0.24963277578353882,-0.25142863392829895,-0.26615291833877563,-0.26335006952285767
"in the darkness ( right dickens ) of tom-all-alone 's<br>or the morgue out in paris , where tragedy centuples<br>life 's effects by death 's algebra , shakespeare ( malone 's )<br>might have said sleep was murdered — new scholiasts have sent you pills<br>to purge text of him ! bread ? give me — scotticè — scones !",-0.2642263174057007,-0.2544954717159271,-0.24576200544834137,-0.25797560811042786,-0.2489786148071289,-0.26829662919044495,-0.24681797623634338,-0.24965323507785797,-0.2514432966709137,-0.26621028780937195,-0.26337242126464844
"therefore , that pleasures care had past ,<br>when tribute had a war ,<br>getting one man soil<br>to god and devoted through this :<br>come , loving wretch ! that ‘",-0.2642267942428589,-0.25447869300842285,-0.24575817584991455,-0.2579706311225891,-0.2489355355501175,-0.26829585433006287,-0.2468005269765854,-0.2496587634086609,-0.25144490599632263,-0.26617753505706787,-0.2633536458015442
"like, talking into headsets) i was told,<br>before beginning any job that hot,<br>before beginning any work that sold,<br>before applying any pressure, you,<br>whoever hired me must also tell,<br>must also promise never, under to,<br>above whatever standard was in sell,<br>to tell the person hiring you that, while,<br>perhaps because of your genetic file.",-0.26422572135925293,-0.2544959783554077,-0.2457665205001831,-0.2579483389854431,-0.24893325567245483,-0.26827186346054077,-0.24680963158607483,-0.24962419271469116,-0.2514086067676544,-0.26615360379219055,-0.26336175203323364
"i never think of avon ’ s meadows ,<br>ryton woods or rydal mere ,<br>or moon-tide moulding cotswold shadows ,<br>but i know that half the fear<br>of death ’ s indifference is here .",-0.26422610878944397,-0.2544749081134796,-0.24576516449451447,-0.257940411567688,-0.2489461451768875,-0.26827365159988403,-0.24681539833545685,-0.24962878227233887,-0.25143441557884216,-0.26616835594177246,-0.2633526027202606
"then let us all most merry be ,<br>and sing with cheerful voice ,<br>for we have good occasion now<br>this time for to rejoice .<br>for , etc .",-0.264226496219635,-0.2544762194156647,-0.24574266374111176,-0.25793781876564026,-0.24893106520175934,-0.2682623267173767,-0.24681034684181213,-0.2496444433927536,-0.25142422318458557,-0.2661583423614502,-0.2633790969848633
"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with allrespect, as he who with his maker knew <br>the gorge with ferns and more desired, he",-0.2642265856266022,-0.25450342893600464,-0.24577829241752625,-0.2579679787158966,-0.24897098541259766,-0.26829445362091064,-0.2468210607767105,-0.24965044856071472,-0.25144678354263306,-0.26618140935897827,-0.2633606493473053
"since all the little things , <br>and i am not afraid . <br>and there i heard a voice that sings <br>out from the distance , “ i will tell thee —",-0.2642265558242798,-0.25450602173805237,-0.24575795233249664,-0.2579576075077057,-0.24895402789115906,-0.26829251646995544,-0.2468121349811554,-0.24965274333953857,-0.25145241618156433,-0.26618853211402893,-0.2633933424949646
"along the river, cutting open, out,<br>whatever you decide upon. and hey,<br>whatever happens you decide and shout,<br>whatever. nothing matters. nothing. you,<br>whatever happen. even if the end,<br>however you decide it happen to,<br>whatever, happens. nothing matters send,<br>whatever happen. even better, you,<br>wherever you are happen happen( to.",-0.2642257511615753,-0.2544987201690674,-0.24576935172080994,-0.25796428322792053,-0.24898220598697662,-0.26830005645751953,-0.24679580330848694,-0.24964427947998047,-0.25144708156585693,-0.26619675755500793,-0.26335257291793823
